pitch,start,end,velocity,instrument
50,229.64012999999997,229.77405843749997,119,30
48,229.70506499999996,229.85928562499998,115,30
40,229.7659415625,229.86740249999997,120,33
64,229.76999999999998,229.89175312499998,123,0
52,229.76999999999998,229.94857125,121,30
50,229.83493499999997,229.96886343749998,113,30
41,229.89581156249997,229.96480499999998,123,33
65,229.89986999999996,229.99727249999998,122,0
53,229.89986999999996,229.98509718749997,121,30
52,229.96480499999998,230.14337625,116,30
41,230.02568156249998,230.3097721875,124,33
65,230.02973999999998,230.29759687499998,122,0
53,230.02973999999998,230.30571374999997,121,30
53,230.09467499999997,230.17990218749998,115,30
53,230.22454499999998,230.50051874999997,115,30
33,230.28542156249998,230.58980437499997,124,33
57,230.28947999999997,230.56545375,123,0
45,230.28947999999997,230.59386281249996,121,30
45,230.48428499999997,230.78866781249997,115,30
34,230.54516156249997,230.74402499999997,121,33
58,230.54921999999996,230.79678468749998,122,0
46,230.54921999999996,230.79678468749998,121,30
46,230.74402499999997,230.99158968749998,115,30
35,230.80490156249996,230.9266546875,121,33
59,230.80895999999998,230.97535593749998,123,0
47,230.80895999999998,230.97535593749998,120,30
36,230.93477156249998,231.04029093749998,118,33
60,230.93882999999997,231.03217406249996,123,0
48,230.93882999999997,231.04434937499997,117,30
47,231.003765,231.1701609375,114,30
38,231.0646415625,231.19045312499998,118,33
62,231.06869999999998,231.23915437499997,123,0
50,231.06869999999998,231.20668687499997,121,30
48,231.13363499999997,231.23915437499997,110,30
36,231.19451156249997,231.60441374999996,124,33
60,231.19857,231.531361875,123,0
48,231.19857,231.531361875,123,30
50,231.26350499999998,231.40149187499998,116,30
48,231.39337499999996,231.726166875,117,30
41,231.58412156249997,231.84792,125,33
65,231.58817999999997,231.86821218749998,123,0
53,231.58817999999997,231.86821218749998,120,30
53,231.78298499999997,232.06301718749998,114,30
33,231.84386156249997,232.11171843749997,123,33
57,231.84792,232.11171843749997,123,0
45,231.84792,232.08736781249996,120,30
45,232.04272499999996,232.28217281249997,114,30
34,232.1036015625,232.35522468749997,124,33
58,232.10765999999998,232.3308740625,122,0
46,232.10765999999998,232.375516875,121,30
46,232.30246499999998,232.570321875,115,30
35,232.36334156249998,232.602789375,125,33
59,232.36739999999998,232.602789375,123,0
47,232.36739999999998,232.6474321875,121,30
47,232.56220499999998,232.8422371875,115,30
36,232.62308156249998,232.76512687499996,122,33
60,232.62713999999997,232.7367178125,123,0
48,232.62713999999997,232.80165281249998,119,30
38,232.7529515625,232.86252937499998,122,33
62,232.75700999999998,232.87470468749999,123,0
50,232.75700999999998,232.89093843749998,120,30
48,232.82194499999997,232.99645781249998,113,30
40,232.88282156249997,232.97616562499996,122,33
64,232.88687999999996,233.05733437499998,122,0
52,232.88687999999996,233.0695096875,119,30
50,232.95181499999998,233.08574343749999,114,30
41,233.01269156249998,233.08980187499998,119,33
65,233.01674999999997,233.11009406249997,122,0
53,233.01674999999997,233.1141525,118,30
52,233.08168499999996,233.2643146875,113,30
43,233.14256156249996,233.40230156249999,125,33
67,233.14661999999998,233.40635999999998,123,0
55,233.14661999999998,233.40230156249999,122,30
53,233.21155499999998,233.30895749999996,112,30
55,233.341425,233.5971065625,117,30
35,233.40230156249999,233.73509343749998,125,33
59,233.40635999999998,233.68233374999997,123,0
47,233.40635999999998,233.72697656249997,121,30
47,233.60116499999998,233.92178156249997,115,30
36,233.66204156249998,233.852788125,121,33
60,233.66609999999997,233.88931406249998,123,0
48,233.66609999999997,233.88525562499999,116,30
48,233.86090499999997,234.080060625,109,30
37,233.92178156249997,234.03947624999998,119,33
61,233.92583999999997,234.02730093749997,122,0
49,233.92583999999997,234.080060625,117,30
38,234.05165156249998,234.15311249999996,122,33
62,234.05570999999998,234.17340468749998,123,0
50,234.12064499999997,234.291099375,121,30
49,234.12064499999997,234.274865625,110,30
40,234.18152156249997,234.31544999999997,122,33
64,234.18558,234.291099375,123,0
52,234.25051499999998,234.34791749999997,118,30
38,234.31139156249998,234.67665093749997,125,33
62,234.31544999999997,234.47778749999998,123,0
50,234.31544999999997,234.68070937499996,114,30
50,234.31544999999997,234.485904375,116,30
52,234.44531999999998,234.54272249999997,112,30
50,234.51025499999997,234.87551437499997,107,30
36,234.70100156249998,234.86739749999998,125,33
72,234.70505999999997,236.61658406249998,123,0
67,234.70505999999997,236.70992812499998,123,0
60,234.70505999999997,236.91285,123,0
43,234.70505999999997,237.07112906249998,123,30
48,234.70505999999997,237.81788156249996,121,30
43,234.89986499999998,237.26593406249998,117,30
48,234.89986499999998,238.01268656249997,115,30
70,234.95262468749996,235.1798971875,122,65
36,234.96074156249998,235.029735,119,33
36,235.0906115625,235.29353343749997,120,33
70,235.24889062499997,235.42340343749999,122,65
36,235.35035156249998,235.39905281249997,104,33
36,235.48022156249996,235.67502656249997,114,33
70,235.52486437499996,235.78866281249998,123,65
36,235.73996156249999,235.78866281249998,119,33
69,235.77648749999997,235.96317562499996,119,65
36,235.86983156249997,236.07681187499998,122,33
69,236.03216906249997,236.19450656249998,118,65
36,236.12957156249996,236.18638968749997,110,33
36,236.25944156249997,236.44207124999997,116,33
69,236.27973375,236.53135687499997,122,65
36,236.51918156249997,236.58817499999998,120,33
67,236.55164906249996,236.72616187499997,123,65
36,236.64905156249998,236.79109687499997,121,33
67,236.80327218749997,236.94125906249997,122,65
36,236.90879156249997,237.03054468749997,116,33
67,237.02242781249998,237.39986249999998,120,65
29,237.03866156249998,237.37551187499997,125,33
72,237.04271999999997,237.683953125,123,0
65,237.04271999999997,237.7285959375,123,0
69,237.04271999999997,237.75294656249997,123,0
60,237.04271999999997,237.77729718749998,123,0
41,237.04271999999997,237.79353093749998,121,30
41,237.23752499999998,237.98833593749998,115,30
65,237.42015468749997,237.79353093749998,123,65
29,237.4282715625,237.79353093749998,125,33
64,237.80570625,238.089796875,123,65
36,237.81788156249996,237.98021906249997,123,33
67,237.82193999999998,239.20992562499998,123,0
64,237.82193999999998,239.24239312499998,123,0
60,237.82193999999998,239.29921124999998,123,0
72,237.82193999999998,239.32356187499997,123,0
48,237.82193999999998,237.84223218749997,122,30
43,237.82193999999998,239.33573718749997,117,30
48,238.016745,238.03703718749998,117,30
43,238.016745,239.53054218749998,110,30
36,238.07762156249998,238.1506734375,111,33
65,238.11008906249998,238.21155,123,65
36,238.20749156249997,238.33736156249998,112,33
67,238.24401749999998,239.33167874999998,122,65
65,238.24807593749998,238.27648499999998,113,65
36,238.4672315625,238.55245874999997,121,33
36,238.59710156249997,238.7837896875,115,33
36,238.85684156249997,238.92583499999998,114,33
36,238.98671156249998,239.17339968749997,119,33
36,239.24645156249997,239.388496875,110,33
31,239.37632156249998,239.47372406249997,120,33
67,239.38037999999997,239.52648374999998,123,0
55,239.38037999999997,239.5386590625,122,0
43,239.38037999999997,239.54677593749997,118,30
34,239.50619156249996,239.60359406249998,120,33
70,239.51024999999998,239.61982781249998,122,0
58,239.51024999999998,239.65635374999997,122,0
46,239.51024999999998,239.62388624999997,120,30
43,239.57518499999998,239.74158093749998,112,30
36,239.63606156249998,239.70099656249997,114,33
72,239.64011999999997,239.71317187499997,122,0
60,239.64011999999997,239.72534718749998,122,0
48,239.64011999999997,239.73752249999998,121,30
46,239.705055,239.81869124999997,114,30
36,239.7659315625,239.89174312499998,124,33
72,239.76998999999998,239.91203531249997,123,0
60,239.76998999999998,239.93232749999999,117,0
48,239.76998999999998,239.91609375,121,30
48,239.83492499999997,239.93232749999999,115,30
34,239.89580156249997,239.98102874999998,123,33
70,239.89986,239.99320406249998,123,0
58,239.89986,240.03784687499999,123,0
46,239.89986,240.005379375,119,30
48,239.96479499999998,240.11089875,115,30
39,240.02567156249998,240.69531374999997,125,33
67,240.02972999999997,240.79271624999998,123,0
70,240.02972999999997,240.85765124999998,123,0
63,240.02972999999997,240.85765124999998,123,0
75,240.02972999999997,240.865768125,122,0
51,240.02972999999997,240.95911218749998,121,30
46,240.09466499999996,240.200184375,113,30
51,240.22453499999997,241.15391718749999,115,30
34,240.67502156249998,240.76430718749998,123,33
35,240.8048915625,240.89417718749996,121,33
36,240.93476156249997,241.12550812499998,120,33
72,240.93881999999996,243.16284374999998,123,0
67,240.93881999999996,243.17907749999998,123,0
60,240.93881999999996,243.203428125,123,0
43,240.93881999999996,243.21154499999997,124,30
48,240.93881999999996,244.12469343749999,122,30
43,241.13362499999997,243.40634999999997,119,30
48,241.13362499999997,244.3194984375,117,30
70,241.16203406249997,241.34060531249997,123,65
36,241.19450156249997,241.23914437499997,116,33
36,241.32437156249998,241.51105968749997,119,33
70,241.4380078125,241.60440375,120,65
36,241.58411156249997,241.6652803125,111,33
36,241.71398156249998,241.89661124999998,113,33
70,241.726156875,242.0102475,122,65
36,241.97372156249997,242.04677343749998,115,33
69,241.9980721875,242.1928771875,119,65
36,242.1035915625,242.20505249999997,114,33
34,242.23346156249997,242.30651343749997,119,33
69,242.30245499999998,242.45261718749998,123,65
67,242.33898093749997,242.37956531249998,81,65
35,242.36333156249998,242.4201496875,112,33
36,242.4932015625,242.67988968749998,123,33
69,242.54190281249998,242.81787656249998,120,65
36,242.75294156249998,242.83005187499998,112,33
67,242.79758437499999,242.96398031249998,122,65
36,242.88281156249997,243.06949968749998,116,33
67,243.02891531249998,243.22372031249998,120,65
36,243.1425515625,243.25618781249997,122,33
29,243.27242156249997,243.47128499999997,123,33
53,243.27648,243.82436906249998,122,0
65,243.27648,243.88930406249997,123,0
72,243.27648,243.94206375,123,0
69,243.27648,243.95018062499997,123,0
60,243.27648,243.9582975,123,0
41,243.27648,244.00699874999998,121,30
67,243.30488906249997,243.66608999999997,122,65
41,243.47128499999997,244.20180374999998,115,30
29,243.53216156249997,243.62956406249998,119,33
29,243.66203156249998,243.84060281249998,123,33
65,243.6863821875,244.01917406249999,123,65
29,243.92177156249997,244.01511562499996,112,33
70,244.05164156249998,244.38443343749998,123,65
34,244.05164156249998,244.20180374999998,122,33
65,244.05569999999997,245.44368562499997,123,0
62,244.05569999999997,245.4802115625,123,0
74,244.05569999999997,245.49238687499997,123,0
70,244.05569999999997,245.5532634375,123,0
58,244.05569999999997,245.63443218749998,123,0
46,244.05569999999997,245.59384781249997,121,30
53,244.05569999999997,245.60602312499998,121,30
46,244.25050499999998,245.78865281249998,116,30
53,244.25050499999998,245.80082812499998,116,30
34,244.31138156249997,244.41284249999998,118,33
67,244.39255031249996,244.48995281249998,122,65
34,244.44125156249999,244.60764749999998,121,33
65,244.4980696875,245.61008156249997,123,65
34,244.70099156249998,244.8024525,121,33
34,244.8308615625,244.95667312499998,121,33
34,245.09060156249998,245.17582874999997,121,33
34,245.22047156249997,245.313815625,124,33
34,245.35034156249998,245.43962718749998,122,33
33,245.4802115625,245.60602312499998,120,33
31,245.61008156249997,245.81706187499998,123,33
74,245.61413999999996,246.92907375,123,0
67,245.61413999999996,247.034593125,123,0
70,245.61413999999996,247.04676843749996,123,0
55,245.61413999999996,247.07111906249997,122,0
62,245.61413999999996,247.08329437499998,123,0
43,245.61413999999996,247.11170343749998,120,30
50,245.61413999999996,247.21316437499996,122,30
70,245.65066593749998,247.22128124999998,122,65
69,245.66284124999999,245.72371781249998,115,65
43,245.80894499999997,247.30650843749999,114,30
50,245.80894499999997,247.407969375,117,30
31,245.86982156249996,245.93475656249998,121,33
31,245.99969156249998,246.17826281249998,119,33
31,246.25943156249997,246.34465874999998,117,33
31,246.38930156249998,246.55975593749997,119,33
31,246.64904156249997,246.73426874999998,116,33
31,246.77891156249999,246.88037249999996,115,33
34,246.90878156249997,247.01024249999998,115,33
35,247.03865156249998,247.14417093749998,112,33
36,247.1685215625,247.37550187499997,119,33
64,247.17257999999998,248.54433187499998,123,0
67,247.17257999999998,248.60520843749998,123,0
76,247.17257999999998,248.66608499999998,123,0
72,247.17257999999998,248.6782603125,123,0
60,247.17257999999998,248.73101999999997,123,0
48,247.17257999999998,248.77566281249997,120,30
69,247.18069687499997,247.54189781249997,116,65
48,247.36738499999998,248.97046781249998,114,30
36,247.42826156249998,247.4850796875,120,33
67,247.54189781249997,248.60115,123,65
36,247.55813156249997,247.74076125,113,33
36,247.8178715625,247.89092343749996,114,33
36,247.94774156249997,248.1181959375,118,33
36,248.2074815625,248.26429968749997,104,33
36,248.33735156249998,248.54839031249998,112,33
36,248.59709156249997,248.72696156249998,121,33
31,248.72696156249998,248.88118218749997,123,33
65,248.73101999999997,250.10277187499997,123,0
55,248.73101999999997,250.21234968749997,123,0
74,248.73101999999997,250.216408125,123,0
70,248.73101999999997,250.23264187499998,123,0
62,248.73101999999997,250.24887562499998,123,0
43,248.73101999999997,250.20829124999997,122,30
46,248.73101999999997,250.25699249999997,120,30
43,248.92582499999997,250.40309624999998,117,30
46,248.92582499999997,250.45179749999997,114,30
70,248.98670156249997,249.19774031249997,122,65
31,248.98670156249997,249.055695,92,33
31,249.11657156249998,249.27485062499997,122,33
70,249.2626753125,249.4777725,123,65
31,249.37631156249998,249.45748031249997,115,33
31,249.5061815625,249.66446062499998,118,33
70,249.54270749999998,249.7172203125,123,65
31,249.76592156249998,249.8389734375,114,33
70,249.79027218749997,249.97696031249998,119,65
31,249.89579156249997,250.00131093749997,120,33
34,250.02566156249998,250.12306406249996,119,33
70,250.0500121875,250.3219275,122,65
35,250.1555315625,250.25293406249997,106,33
36,250.28540156249997,250.45991437499998,120,33
67,250.28945999999996,251.72208843749996,123,0
76,250.28945999999996,251.75861437499998,123,0
64,250.28945999999996,251.76673124999996,123,0
72,250.28945999999996,251.77890656249997,123,0
60,250.28945999999996,251.8276078125,123,0
43,250.28945999999996,251.80731562499997,120,30
48,250.28945999999996,251.8600753125,118,30
69,250.31381062499997,250.69530375,120,65
43,250.484265,252.00212062499998,114,30
48,250.484265,252.0548803125,112,30
36,250.54514156249996,250.61413499999998,112,33
36,250.67501156249998,250.84140749999997,118,33
67,250.6993621875,251.38929656249996,123,65
36,250.93475156249997,251.00374499999998,115,33
36,251.06462156249998,251.2269590625,116,33
36,251.32436156249997,251.4217640625,114,33
36,251.45423156249998,251.58816,118,33
36,251.71397156249998,251.8276078125,113,33
65,251.8276078125,252.05893874999998,123,65
31,251.8438415625,252.62306156249997,125,33
65,251.84789999999998,252.40390593749999,123,0
70,251.84789999999998,252.56218499999997,123,0
74,251.84789999999998,252.57841874999997,123,0
55,251.84789999999998,252.60276937499998,121,0
62,251.84789999999998,252.61494468749999,123,0
43,251.84789999999998,252.5824771875,118,30
46,251.84789999999998,252.62712,121,30
43,252.04270499999998,252.77728218749996,112,30
46,252.04270499999998,252.82192499999996,115,30
65,252.10358156249998,252.25780218749998,120,65
65,252.3714384375,252.45260718749998,122,65
65,252.50942531249999,252.59059406249997,122,65
64,252.5500096875,252.55812656249998,81,65
36,252.62306156249997,253.40228156249998,123,33
67,252.62712,253.28458687499997,123,0
76,252.62712,253.32517124999998,122,0
64,252.62712,253.3535803125,123,0
72,252.62712,253.37387249999998,123,0
60,252.62712,253.40633999999997,123,0
43,252.62712,253.3373465625,122,30
48,252.62712,253.4266321875,118,30
67,252.64335375,253.43069062499998,122,65
43,252.82192499999996,253.5321515625,117,30
48,252.82192499999996,253.62143718749996,112,30
31,253.40228156249998,254.1815015625,125,33
65,253.40633999999997,254.015105625,123,0
74,253.40633999999997,254.11250812499998,123,0
70,253.40633999999997,254.12468343749998,123,0
62,253.40633999999997,254.14091718749998,123,0
55,253.40633999999997,254.14497562499997,123,0
46,253.40633999999997,254.18961843749997,121,30
43,253.40633999999997,254.96072156249997,119,30
65,253.43474906249998,253.62955406249998,118,65
46,253.60114499999997,254.38442343749998,115,30
43,253.60114499999997,255.15552656249997,113,30
65,253.68637218749998,253.79594999999998,119,65
65,253.87306031249997,253.96234593749998,122,65
65,254.015105625,254.17338468749998,122,65
36,254.1815015625,254.70098156249998,121,33
64,254.18555999999998,254.80650093749998,123,0
76,254.18555999999998,254.84708531249998,121,0
67,254.18555999999998,254.859260625,123,0
72,254.18555999999998,254.91202031249998,123,0
60,254.18555999999998,254.95666312499998,123,0
48,254.18555999999998,254.98507218749998,116,30
67,254.242378125,254.52241031249997,123,65
48,254.38036499999998,255.17987718749998,109,30
65,254.49400124999997,254.72127374999997,123,65
64,254.7375075,254.94448781249997,123,65
31,254.76591656249997,254.87955281249998,118,33
41,254.96072156249997,255.21234468749998,124,33
77,254.96478,255.21640312499997,123,0
65,254.96478,255.21640312499997,123,0
53,254.96478,255.21640312499997,121,30
65,254.98101375,255.24887062499997,122,65
53,255.159585,255.41120812499997,115,30
33,255.22046156249996,255.47614312499996,124,33
69,255.22451999999998,255.47614312499996,123,0
57,255.22451999999998,255.47614312499996,123,0
45,255.22451999999998,255.47614312499996,121,30
62,255.24887062499997,255.38279906249997,120,65
60,255.3422146875,256.62873937499995,119,65
45,255.419325,255.67094812499997,116,30
34,255.48020156249999,255.71559093749997,123,33
70,255.48425999999998,255.735883125,122,0
58,255.48425999999998,255.735883125,122,0
46,255.48425999999998,255.735883125,120,30
46,255.67906499999998,255.930688125,114,30
35,255.73994156249998,255.97938937499998,125,33
71,255.74399999999997,256.0362075,123,0
59,255.74399999999997,256.0362075,123,0
47,255.74399999999997,256.0362075,122,30
47,255.93880499999997,256.23101249999996,117,30
36,255.99968156249997,256.14172687499996,122,33
72,256.00374,256.1660775,120,0
60,256.00374,256.1660775,120,0
48,256.00374,256.1660775,117,30
38,256.12955156249996,256.25130468749995,119,33
74,256.13361,256.2675384375,121,0
62,256.13361,256.2675384375,121,0
50,256.13361,256.2675384375,118,30
48,256.19854499999997,256.3608825,110,30
40,256.2594215625,256.4136421875,120,33
76,256.26347999999996,256.4379928125,122,0
64,256.26347999999996,256.4379928125,122,0
52,256.26347999999996,256.4379928125,120,30
50,256.32841499999995,256.46234343749995,112,30
41,256.3892915625,256.466401875,123,33
77,256.39335,256.48669406249996,123,0
65,256.39335,256.48669406249996,123,0
53,256.39335,256.48669406249996,121,30
52,256.458285,256.6327978125,114,30
41,256.51916156249996,256.79919375,125,33
77,256.52322,256.77484312499996,123,0
65,256.52322,256.77484312499996,123,0
53,256.52322,256.77484312499996,121,30
53,256.588155,256.6814990625,115,30
59,256.59627187499996,256.65308999999996,109,65
57,256.644973125,256.677440625,110,65
55,256.6896159375,256.7139665625,104,65
53,256.71802499999995,256.969648125,115,30
33,256.7789015625,257.067050625,125,33
69,256.78296,257.0548753125,123,0
57,256.78296,257.0548753125,123,0
45,256.78296,257.0548753125,121,30
45,256.977765,257.2496803125,116,30
70,257.04269999999997,257.2821478125,122,0
58,257.04269999999997,257.2821478125,122,0
46,257.04269999999997,257.2821478125,120,30
34,257.0711090625,257.29838156249997,123,33
46,257.237505,257.4769528125,114,30
35,257.29838156249997,257.44042687499996,123,33
71,257.30244,257.4444853125,122,0
59,257.30244,257.4444853125,122,0
47,257.30244,257.4444853125,120,30
36,257.4282515625,257.537829375,119,33
72,257.43231,257.54188781249997,120,0
60,257.43231,257.54188781249997,120,0
48,257.43231,257.54188781249997,117,30
47,257.49724499999996,257.63929031249995,114,30
38,257.5581215625,257.72045906249997,124,33
74,257.56217999999996,257.700166875,123,0
62,257.56217999999996,257.700166875,123,0
50,257.56217999999996,257.700166875,122,30
48,257.627115,257.7366928125,110,30
36,257.6879915625,258.05325093749997,124,33
72,257.69205,258.05325093749997,123,0
60,257.69205,258.05325093749997,123,0
48,257.69205,258.05325093749997,122,30
50,257.756985,257.89497187499995,117,30
48,257.88685499999997,258.2480559375,117,30
41,258.0776015625,258.35357531249997,125,33
77,258.08166,258.35763375,123,0
65,258.08166,258.35763375,123,0
53,258.08166,258.35763375,122,30
53,258.276465,258.55243874999996,117,30
33,258.3373415625,258.625490625,125,33
69,258.34139999999996,258.60925687499997,123,0
57,258.34139999999996,258.60925687499997,123,0
45,258.34139999999996,258.60925687499997,122,30
45,258.536205,258.804061875,117,30
34,258.59708156249997,258.8324709375,120,33
70,258.60114,258.8487046875,123,0
58,258.60114,258.8487046875,123,0
46,258.60114,258.8487046875,121,30
46,258.79594499999996,259.0435096875,115,30
35,258.8568215625,259.10844468749997,125,33
71,258.86087999999995,259.1327953125,123,0
59,258.86087999999995,259.1327953125,123,0
47,258.86087999999995,259.1327953125,121,30
47,259.055685,259.32760031249995,115,30
36,259.11656156249995,259.258606875,124,33
72,259.12062,259.2545484375,119,0
60,259.12062,259.2545484375,119,0
48,259.12062,259.2545484375,116,30
38,259.2464315625,259.3600678125,119,33
74,259.25048999999996,259.36412624999997,120,0
62,259.25048999999996,259.36412624999997,120,0
50,259.25048999999996,259.36412624999997,117,30
48,259.315425,259.4493534375,109,30
40,259.3763015625,259.4899378125,114,33
76,259.38036,259.5792234375,121,0
64,259.38036,259.5792234375,121,0
52,259.38036,259.5792234375,118,30
50,259.445295,259.55893125,110,30
41,259.50617156249996,259.57516499999997,121,33
77,259.51023,259.599515625,121,0
65,259.51023,259.599515625,121,0
53,259.51023,259.599515625,118,30
52,259.57516499999997,259.77402843749996,112,30
43,259.6360415625,259.8795478125,125,33
79,259.64009999999996,259.891723125,123,0
67,259.64009999999996,259.891723125,123,0
55,259.64009999999996,259.891723125,121,30
53,259.70503499999995,259.79432062499995,112,30
55,259.834905,260.086528125,116,30
35,259.89578156249996,260.24074874999997,124,33
71,259.89984,260.22857343749996,123,0
59,259.89984,260.22857343749996,123,0
47,259.89984,260.22857343749996,121,30
47,260.09464499999996,260.4233784375,116,30
36,260.1555215625,260.37467718749997,123,33
72,260.15958,260.411203125,122,0
60,260.15958,260.411203125,122,0
48,260.15958,260.411203125,119,30
48,260.354385,260.60600812499996,113,30
38,260.41526156249995,260.6344171875,123,33
74,260.41931999999997,260.65065093749996,122,0
62,260.41931999999997,260.65065093749996,122,0
50,260.41931999999997,260.65065093749996,120,30
50,260.614125,260.8454559375,114,30
39,260.6750015625,260.833280625,123,33
75,260.67906,260.800813125,120,0
63,260.67906,260.800813125,120,0
51,260.67906,260.800813125,117,30
40,260.80487156249995,260.92662468749995,120,33
76,260.80893,260.93879999999996,123,0
64,260.80893,260.93879999999996,123,0
52,260.80893,260.93879999999996,121,30
51,260.87386499999997,260.99561812499996,110,30
41,260.9347415625,261.08490374999997,125,33
77,260.93879999999996,261.0321440625,119,0
65,260.93879999999996,261.0321440625,119,0
53,260.93879999999996,261.0321440625,116,30
52,261.003735,261.133605,115,30
43,261.0646115625,261.18230625,120,33
79,261.06867,261.190423125,122,0
67,261.06867,261.190423125,122,0
55,261.06867,261.190423125,120,30
53,261.133605,261.22694906249995,109,30
66,261.19448156249996,261.3243515625,122,65
42,261.19448156249996,261.32840999999996,125,33
78,261.19854,261.368994375,122,0
66,261.19854,261.368994375,122,0
54,261.19854,261.368994375,120,30
55,261.26347499999997,261.38522812499997,114,30
44,261.3243515625,261.47451374999997,125,33
80,261.32840999999996,261.46233843749997,122,0
68,261.32840999999996,261.46233843749997,122,0
56,261.32840999999996,261.46233843749997,119,30
54,261.39334499999995,261.563799375,114,30
46,261.4542215625,261.57191624999996,125,33
82,261.45828,261.5678578125,123,0
70,261.45828,261.5678578125,123,0
58,261.45828,261.5678578125,121,30
56,261.523215,261.6571434375,113,30
58,261.653085,261.76266281249997,115,30
44,261.7139615625,261.8357146875,125,33
80,261.71801999999997,261.856006875,122,0
68,261.71801999999997,261.856006875,122,0
56,261.71801999999997,261.856006875,120,30
46,261.8438315625,261.9655846875,125,33
82,261.84789,261.9899353125,121,0
70,261.84789,261.9899353125,121,0
58,261.84789,261.9899353125,118,30
56,261.912825,262.05081187499997,114,30
48,261.97370156249997,262.12792218749996,123,33
84,261.97776,262.131980625,123,0
72,261.97776,262.131980625,123,0
60,261.97776,262.131980625,121,30
58,262.042695,262.18474031249997,112,30
60,262.17256499999996,262.32678562499996,116,30
46,262.3633115625,262.48100624999995,125,33
82,262.36737,262.48506468749997,122,0
70,262.36737,262.48506468749997,122,0
58,262.36737,262.48506468749997,120,30
48,262.49318156249996,262.635226875,121,33
84,262.49724,262.6636359375,122,0
72,262.49724,262.6636359375,122,0
60,262.49724,262.6636359375,119,30
58,262.56217499999997,262.6798696875,114,30
50,262.6230515625,262.692045,125,33
86,262.62710999999996,262.70422031249996,121,0
74,262.62710999999996,262.70422031249996,121,0
62,262.62710999999996,262.70422031249996,118,30
60,262.692045,262.85844093749995,113,30
35,262.7529215625,264.2870109375,125,33
75,262.75698,263.8568165625,123,0
71,262.75698,263.87710875,123,0
78,262.75698,263.89334249999996,123,0
66,262.75698,263.9461021875,123,0
47,262.75698,263.966394375,123,0
59,262.75698,263.9785696875,123,0
47,262.75698,262.821915,121,30
49,262.821915,262.88685,116,30
62,262.821915,262.8990253125,112,30
51,262.88685,262.951785,116,30
49,262.951785,263.01671999999996,117,30
47,262.951785,263.01671999999996,115,30
51,263.01671999999996,263.08165499999996,117,30
49,263.01671999999996,263.08165499999996,109,30
54,263.08165499999996,263.14659,118,30
51,263.08165499999996,263.14659,109,30
51,263.14659,263.211525,118,30
49,263.14659,263.211525,110,30
54,263.211525,263.27646,118,30
51,263.211525,263.27646,111,30
52,263.27646,263.341395,121,30
54,263.27646,263.341395,112,30
54,263.341395,263.40632999999997,118,30
51,263.341395,263.40632999999997,112,30
54,263.40632999999997,263.47126499999996,119,30
54,263.40632999999997,263.47126499999996,112,30
56,263.47126499999996,263.5686675,121,30
52,263.47126499999996,263.5362,115,30
58,263.5362,263.601135,120,30
54,263.5362,263.601135,112,30
58,263.601135,263.66607,119,30
54,263.601135,263.66607,113,30
56,263.66607,263.7512971875,119,30
56,263.66607,263.7634725,115,30
54,263.731005,263.79594,119,30
58,263.731005,263.79594,114,30
53,263.79594,263.86087499999996,119,30
58,263.79594,263.86087499999996,113,30
56,263.86087499999996,263.9542190625,119,30
56,263.86087499999996,263.9461021875,113,30
58,263.92580999999996,263.990745,120,30
54,263.92580999999996,263.990745,113,30
59,263.990745,264.063796875,121,30
53,263.990745,264.05568,113,30
61,264.05568,264.1327903125,121,30
56,264.05568,264.14902406249996,113,30
62,264.120615,264.18555,120,30
58,264.120615,264.18555,114,30
63,264.18555,264.31541999999996,118,30
59,264.18555,264.25860187499995,115,30
61,264.25048499999997,264.32759531249997,115,30
32,264.3113615625,265.8454509375,125,33
72,264.31541999999996,265.41525656249996,123,0
63,264.31541999999996,265.42743187499997,123,0
68,264.31541999999996,265.4396071875,123,0
75,264.31541999999996,265.50048375,123,0
56,264.31541999999996,265.5532434375,123,0
44,264.31541999999996,265.557301875,123,0
44,264.31541999999996,264.380355,120,30
62,264.31541999999996,264.380355,114,30
46,264.380355,264.44529,124,30
63,264.380355,264.510225,112,30
48,264.44529,264.510225,125,30
46,264.510225,264.57516,125,30
44,264.510225,264.57516,114,30
44,264.57516,264.640095,125,30
46,264.57516,264.640095,119,30
46,264.640095,264.70502999999997,125,30
48,264.640095,264.70502999999997,120,30
48,264.70502999999997,264.76996499999996,125,30
46,264.70502999999997,264.76996499999996,120,30
50,264.76996499999996,264.83489999999995,125,30
44,264.76996499999996,264.83489999999995,120,30
51,264.83489999999995,264.899835,125,30
46,264.83489999999995,264.899835,120,30
53,264.899835,264.96477,125,30
48,264.899835,264.96477,120,30
56,264.96477,265.029705,125,30
50,264.96477,265.029705,120,30
55,265.029705,265.09463999999997,125,30
51,265.029705,265.09463999999997,120,30
56,265.09463999999997,265.15957499999996,125,30
53,265.09463999999997,265.15957499999996,120,30
58,265.15957499999996,265.22451,125,30
56,265.15957499999996,265.22451,120,30
60,265.22451,265.289445,125,30
55,265.22451,265.289445,120,30
62,265.289445,265.35438,125,30
56,265.289445,265.35438,120,30
63,265.35438,265.419315,125,30
58,265.35438,265.419315,120,30
60,265.419315,265.48425,122,30
60,265.419315,265.48425,120,30
63,265.48425,265.87386,125,30
62,265.48425,265.54918499999997,120,30
63,265.54918499999997,265.61411999999996,120,30
